ID,APPLICANT,APPLICATION_ID,AGREEMENT_ID,EDB_LOAN_ID,EDB_CUSTOMER_ID,REQUEST_TYPE,CURRENT_SALARY,OVER_DUE_AMT,OVER_DUE_MONTHS,DEDUCT_FROM_SALARY,APPROVED_REQUEST_TYPE,NEW_EMI_APPLICABLE_MONTHS,CURRENT_EMI_AMT,NEW_EMI_AMT,CREATED_DATE,STATUS,APPROVED_DATE,JUSTIFICATIONS,REMARKS,UNTIL_LOAN_END,ADDITIONAL_MONTHS,ADDITIONAL_PREMIUM,START_MONTH,START_YEAR
MRE_AR_3683,MMOEI_19684017274,MSZHP_110842,MAGREE_28438,LD1524505894,11684,UPDATE_INSTALLMENT,26185,15288,6,YES,UPDATE_INSTALLMENT,,2548,509.6,2024-08-05 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,30,509.6,8,2024
MRE_AR_3684,MMOEI_199020226268,MSZHP_136607,MAGREE_45865,LD1825417103,117097,UPDATE_INSTALLMENT,22542,49260,15,YES,UPDATE_INSTALLMENT,,3284,1201.46,2024-08-05 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,41,1201.46,8,2024
MRE_AR_3685,MMOEI_1990616730,MSZHP_140457,MAGREE_110581,LD1827417002,117364,UPDATE_INSTALLMENT,38290,87925,25,YES,UPDATE_INSTALLMENT,,3517,532.87,2024-08-05 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,165,532.87,8,2024
MRE_AR_3686,MMOEI_1900706948,MSZHP_44241,MAGREE_57929,LD1524586953,2145,TRANSFER_ARREARS,26633,28339,17,YES,TRANSFER_ARREARS,,1667,0,2024-08-05 00:00:00,APPROVED,2024-09-07 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3687,MMOEI_19745013249,MSZHP_131053,MAGREE_38888,LD1633330792,106427,TRANSFER_ARREARS,2387431,206218,42,YES,TRANSFER_ARREARS,,4958,0,2024-08-05 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3688,MMOEI_19923021885,MSZHP_118736,MAGREE_37948,LD1603889154,102947,UPDATE_INSTALLMENT,31600,78474,22,YES,UPDATE_INSTALLMENT,,3567,2706,2024-08-06 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,29,2706,8,2024
MRE_AR_3689,MMOEI_19864018351,MSZHP_126620,MAGREE_111986,LD1524504261,18579,UPDATE_INSTALLMENT,20000,74776,26,YES,UPDATE_INSTALLMENT,,2876,501.85,2024-08-06 00:00:00,APPROVED,2024-08-14 00:00:00,Bulk Approved by Manager,,,149,501.85,8,2024
MRE_AR_3690,MMOEI_19767011371,MSZHP_29745,MAGREE_69872,LD1524505787,11035,TRANSFER_ARREARS,64916,25328,8,YES,TRANSFER_ARREARS,,3166,0,2024-08-06 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3691,MMOEI_199140112342,MSZHP_163451,MAGREE_132572,LD2309559509,158480,TRANSFER_ARREARS,10330,43119,9,YES,TRANSFER_ARREARS,,4791,0,2024-08-06 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3692,MMOEI_1997715959,MSZHP_152099,MAGREE_113086,LD2006990900,126572,UPDATE_INSTALLMENT,30700,4901,1,YES,UPDATE_INSTALLMENT,,4901,980.2,2024-08-06 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,5,980.2,8,2024
MRE_AR_3693,MMOEI_19893072464,MSZHP_148372,MAGREE_108302,LD1917412023,121136,TRANSFER_ARREARS,24510,8722.28,2,YES,TRANSFER_ARREARS,,3816,0,2024-08-06 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3694,MMOEI_1962502284,MSZHP_4864,MAGREE_64261,LD1524592696,8677,UPDATE_INSTALLMENT,15655,7000,7,YES,UPDATE_INSTALLMENT,,1000,500,2024-08-07 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,14,500,8,2024
MRE_AR_3695,MMOEI_19856191079,MSZHP_135337,MAGREE_114748,LD1730248480,111611,UPDATE_INSTALLMENT,29800,5440,1,YES,UPDATE_INSTALLMENT,,5440,494.54,2024-08-07 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,11,494.54,8,2024
MRE_AR_3696,MMOEI_19776061166,MSZHP_67970,MAGREE_41193,LD1524501187,14233,TRANSFER_ARREARS,7600,134680,35,YES,TRANSFER_ARREARS,,3848,0,2024-08-07 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3698,MMOEI_1986710495,MSZHP_147674,MAGREE_108227,LD1835370171,118548,UPDATE_INSTALLMENT,30100,17463.25,4,YES,UPDATE_INSTALLMENT,,4109,1746.32,2024-08-07 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,10,1746.32,8,2024
MRE_AR_3699,MMOEI_19826024787,MSZHP_58457,MAGREE_73318,LD1524593414,9513,UPDATE_INSTALLMENT,107000,33191.74,10,YES,UPDATE_INSTALLMENT,,3475,1843.98,2024-08-07 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,18,1843.98,8,2024
MRE_AR_3700,MMOEI_198030118447,MSZHP_129100,MAGREE_112039,LD1524503858,18175,UPDATE_INSTALLMENT,2249250,4067,1,YES,UPDATE_INSTALLMENT,,4067,508.38,2024-08-08 00:00:00,APPROVED,2024-08-09 00:00:00,Bulk Approved by Manager,,,8,508.38,8,2024
MRE_AR_3704,MMOEI_199040111133,MSZHP_154686,MAGREE_132216,LD2302516196,157389,UPDATE_INSTALLMENT,42700,116688,16,YES,UPDATE_INSTALLMENT,,7293,1228.29,2024-08-08 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,95,1228.29,8,2024
MRE_AR_3707,MMOEI_199220122965,MSZHP_130233,MAGREE_108310,LD1916954342,120568,UPDATE_INSTALLMENT,32000,5334,2,YES,UPDATE_INSTALLMENT,,2667,2667,2024-08-08 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,2,2667,8,2024
MRE_AR_3708,MMOEI_19886191061,MSZHP_132282,MAGREE_40645,LD1715670173,109083,UPDATE_INSTALLMENT,21700,47838,14,YES,UPDATE_INSTALLMENT,,3417,923,2024-08-09 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,0,923,8,2024
MRE_AR_3709,MMOEI_19807071982,MSZHP_55869,MAGREE_45603,LD1524501065,13866,UPDATE_INSTALLMENT,25100,6012,2,YES,UPDATE_INSTALLMENT,,3028,1503,2024-08-09 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,4,1503,8,2024
MRE_AR_3710,MMOEI_19836024436,MSZHP_131355,MAGREE_40388,LD1706119842,107661,UPDATE_INSTALLMENT,25080,30163,7,YES,UPDATE_INSTALLMENT,,4309,502.72,2024-08-09 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,60,502.72,8,2024
MRE_AR_3711,MMOEI_1982610541,MSZHP_127108,MAGREE_37406,LD1616076520,104321,TRANSFER_ARREARS,19960,35400,6,YES,TRANSFER_ARREARS,,5900,0,2024-08-10 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3714,MMOEI_19786032114,MSZHP_58549,MAGREE_66890,LD1524589807,5289,UPDATE_INSTALLMENT,257861,38532,19,YES,UPDATE_INSTALLMENT,,2028,2808,2024-08-12 00:00:00,APPROVED,2024-09-07 00:00:00,Bulk Approved by Manager,,,13,2808,8,2024
MRE_AR_3715,MMOEI_19866032516,MSZHP_100731,MAGREE_37363,LD1601816413,102671,UPDATE_INSTALLMENT,24000,4601,1,YES,UPDATE_INSTALLMENT,,4601,575.12,2024-08-12 00:00:00,APPROVED,2024-08-13 00:00:00,Bulk Approved by Manager,,,9,575.12,8,2024
MRE_AR_3717,MMOEI_19816015968,MSZHP_94348,MAGREE_33181,LD1524503108,17382,UPDATE_INSTALLMENT,57952,181896,44,YES,UPDATE_INSTALLMENT,,4134,4042.13,2024-08-13 00:00:00,APPROVED,2024-08-26 00:00:00,Bulk Approved by Manager,,,45,4042.13,8,2024
MRE_AR_3718,MMOEI_199940113503,MSZHP_165611,MAGREE_133220,LD2329030340,160355,UPDATE_INSTALLMENT,29700,23192,8,YES,UPDATE_INSTALLMENT,,2899,966.33,2024-08-13 00:00:00,APPROVED,2024-08-16 00:00:00,Bulk Approved by Manager,,,24,966.33,8,2024
MRE_AR_3719,MMOEI_1983709433,MSZHP_68292,MAGREE_78074,LD1524506025,12256,UPDATE_INSTALLMENT,27570,8160.22,3,YES,UPDATE_INSTALLMENT,,2825,510.01,2024-08-14 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,16,510.01,8,2024
MRE_AR_3720,MMOEI_198715142221,MSZHP_147474,MAGREE_110279,LD1836193313,118720,UPDATE_INSTALLMENT,59300,43806,6,YES,UPDATE_INSTALLMENT,,7301,503.51,2024-08-14 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,503.51,8,2024
MRE_AR_3721,MMOEI_19926093542,MSZHP_148979,MAGREE_110608,LD1928848631,122859,UPDATE_INSTALLMENT,24186,36126,18,YES,UPDATE_INSTALLMENT,,2007,1003.5,2024-08-14 00:00:00,APPROVED,2024-08-16 00:00:00,Bulk Approved by Manager,,,36,1003.5,8,2024
MRE_AR_3722,MMOEI_1986708704,MSZHP_60688,MAGREE_30776,LD1524506917,14449,UPDATE_INSTALLMENT,19445,137920,40,YES,UPDATE_INSTALLMENT,,3448,241,2024-08-15 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,241,8,2024
MRE_AR_3723,MMOEI_1986708774,MSZHP_137300,MAGREE_123956,LD1801808861,113162,UPDATE_INSTALLMENT,47900,46010,10,YES,UPDATE_INSTALLMENT,,4601,902.15,2024-08-15 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,51,902.15,8,2024
MRE_AR_3724,MMOEI_19826016081,MSZHP_140665,MAGREE_110396,LD1822880306,116768,TRANSFER_ARREARS,31700,38376,6,YES,TRANSFER_ARREARS,,6396,0,2024-08-16 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3725,MMOEI_19823045634,MSZHP_124538,MAGREE_38248,LD1627337477,105621,TRANSFER_ARREARS,27390,97478,17,YES,TRANSFER_ARREARS,,5734,0,2024-08-16 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3726,MMOEI_19876013027,MSZHP_168387,AGREE_70543,LD2401122360,161344,UPDATE_INSTALLMENT,20872,8937,3,YES,UPDATE_INSTALLMENT,,2979,1117.12,2024-08-16 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,"This request approved in old system without having the open file,now the openFile AGREE_70543 raised in our system still it is in progress,,,now i migrated the this approved request and linked to  openFile AGREE_70543",,8,1117.12,8,2024
MRE_AR_3727,MMOEI_19626022125,MSZHP_856,MAGREE_66388,LD1524592556,8495,UPDATE_INSTALLMENT,44000,22890,6,YES,UPDATE_INSTALLMENT,,3815,3815,2024-08-16 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,6,3815,8,2024
MRE_AR_3730,MMOEI_1985610612,MSZHP_126530,MAGREE_45687,LD1524504042,18359,UPDATE_INSTALLMENT,25000,80420,20,YES,UPDATE_INSTALLMENT,,4021,1104,2024-08-19 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,1104,8,2024
MRE_AR_3731,MMOEI_1978611946,MSZHP_69576,MAGREE_31093,LD1524596162,16136,UPDATE_INSTALLMENT,36000,188258,42,YES,UPDATE_INSTALLMENT,,4518,2444.9,2024-08-19 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,2444.9,8,2024
MRE_AR_3732,MMOEI_19866017574,MSZHP_153635,MAGREE_116597,LD2108151076,142414,UPDATE_INSTALLMENT,22800,22230,6,YES,UPDATE_INSTALLMENT,,3705,855,2024-08-19 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,855,8,2024
MRE_AR_3733,MMOEI_19843055142,MSZHP_108628,MAGREE_37377,LD1616674851,104357,UPDATE_INSTALLMENT,22230,123747,39,YES,UPDATE_INSTALLMENT,,3173,1237.47,2024-08-19 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,100,1237.47,8,2024
MRE_AR_3734,MMOEI_19776091672,MSZHP_27001,MAGREE_66424,LD1524590691,6294,UPDATE_INSTALLMENT,2395059,32544,16,YES,UPDATE_INSTALLMENT,,2034,2712,2024-08-19 00:00:00,APPROVED,2024-08-21 00:00:00,,,,12,2712,8,2024
MRE_AR_3735,MMOEI_19856024521,MSZHP_58896,MAGREE_31510,LD1524502218,16272,UPDATE_INSTALLMENT,33900,64634,17,YES,UPDATE_INSTALLMENT,,3802,2585.36,2024-08-19 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,25,2585.36,9,2024
MRE_AR_3737,MMOEI_19827071829,MSZHP_50455,MAGREE_73763,LD1524593668,9835,UPDATE_INSTALLMENT,25620,48225,15,YES,UPDATE_INSTALLMENT,,3215,1909,2024-08-20 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,1909,8,2024
MRE_AR_3738,MMOEI_19804017460,MSZHP_163447,MAGREE_134542,LD2334960329,161173,UPDATE_INSTALLMENT,28000,13002,3,YES,UPDATE_INSTALLMENT,,4334,1083.5,2024-08-20 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,12,1083.5,8,2024
MRE_AR_3739,MMOEI_19877073537,MSZHP_142858,MAGREE_106868,LD1827580916,117386,UPDATE_INSTALLMENT,27940,8668,2,YES,UPDATE_INSTALLMENT,,4334,509.9,2024-08-20 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,17,509.9,8,2024
MRE_AR_3740,MMOEI_199340112594,MSZHP_153392,MAGREE_117096,LD2113651955,143924,UPDATE_INSTALLMENT,19560,3041,1,YES,UPDATE_INSTALLMENT,,3041,506.83,2024-08-20 00:00:00,APPROVED,2024-08-26 00:00:00,Bulk Approved by Manager,,,6,506.83,8,2024
MRE_AR_3744,MMOEI_198120224962,MSZHP_155482,MAGREE_117481,LD2116676210,145265,UPDATE_INSTALLMENT,23500,66557.91,15,YES,UPDATE_INSTALLMENT,,4487,502.54,2024-08-20 00:00:00,APPROVED,2024-09-30 00:00:00,Bulk Approved by Manager,,,125,502.54,8,2024
MRE_AR_3745,MMOEI_19866024744,MSZHP_73289,MAGREE_30896,LD1524596152,15844,TRANSFER_ARREARS,25500,62700,11,YES,TRANSFER_ARREARS,,5700,0,2024-08-21 00:00:00,APPROVED,2024-08-22 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3746,MMOEI_19925018834,MSZHP_132987,MAGREE_39695,LD1709551970,108145,UPDATE_INSTALLMENT,22640,3417,1,YES,UPDATE_INSTALLMENT,,3417,569.5,2024-08-22 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,6,569.5,8,2024
MRE_AR_3750,MMOEI_19837062281,MSZHP_95910,MAGREE_34592,LD1524503765,18081,UPDATE_INSTALLMENT,31230,135877.17,33,YES,UPDATE_INSTALLMENT,,4117.49,2271.01,2024-08-23 00:00:00,APPROVED,2024-09-16 00:00:00,Bulk Approved by Manager,,,0,2271.01,9,2024
MRE_AR_3751,MMOEI_19816024652,MSZHP_151266,MAGREE_109574,LD1932865781,123366,UPDATE_INSTALLMENT,28482,61528,13,YES,UPDATE_INSTALLMENT,,4734,946.5,2024-08-25 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,65,946.5,8,2024
MRE_AR_3752,MMOEI_197130115038,MSZHP_16149,MAGREE_115048,LD1524505301,7056,UPDATE_INSTALLMENT,81100,26520,13,YES,UPDATE_INSTALLMENT,,2040,2210,2024-08-26 00:00:00,APPROVED,2024-08-26 00:00:00,Bulk Approved by Manager,,,12,2210,8,2024
MRE_AR_3753,MMOEI_1971613912,MSZHP_39269,MAGREE_72600,LD1524594073,10354,UPDATE_INSTALLMENT,34600,64350,18,YES,UPDATE_INSTALLMENT,,3575,2862.5,2024-08-26 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,12,2862.5,9,2024
MRE_AR_3754,MMOEI_19857072136,MSZHP_80139,MAGREE_34246,LD1527204664,100736,TRANSFER_ARREARS,8083,13209,3,YES,TRANSFER_ARREARS,,4403,0,2024-08-26 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3756,MMOEI_1977708576,MSZHP_38176,MAGREE_70432,LD1524590961,6608,UPDATE_INSTALLMENT,34400,27252,9,YES,UPDATE_INSTALLMENT,,3028,3406.4,2024-08-26 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,8,3406.4,9,2024
MRE_AR_3757,MMOEI_19786014796,MSZHP_47293,MAGREE_68603,LD1524589365,4804,TRANSFER_ARREARS,1,128313,53,YES,TRANSFER_ARREARS,,2421,0,2024-08-27 00:00:00,APPROVED,2024-09-07 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3758,MMOEI_19846061119,MSZHP_59381,MAGREE_75070,LD1524594447,10910,UPDATE_INSTALLMENT,20535,20332,12,YES,UPDATE_INSTALLMENT,,1667,2258,2024-08-27 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,9,2258,9,2024
MRE_AR_3763,MMOEI_198640111166,MSZHP_165692,MAGREE_131696,LD2221343841,113636,UPDATE_INSTALLMENT,25205,27753,11,YES,UPDATE_INSTALLMENT,,2523,2523,2024-08-28 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,11,2523,9,2024
MRE_AR_3764,MMOEI_1987628644,MSZHP_130231,MAGREE_40297,LD1716970905,109239,UPDATE_INSTALLMENT,33000,103048,22,YES,UPDATE_INSTALLMENT,,4684,936.8,2024-08-28 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,936.8,9,2024
MRE_AR_3765,MMOEI_1996712441,MSZHP_145478,MAGREE_107652,LD1900646684,118807,UPDATE_INSTALLMENT,39500,62178,20,YES,UPDATE_INSTALLMENT,,3109,1727.16,2024-08-28 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,36,1727.16,9,2024
MRE_AR_3766,MMOEI_1983615292,MSZHP_157802,MAGREE_129235,LD2113769433,143985,TRANSFER_ARREARS,0,20454,3,YES,TRANSFER_ARREARS,,6818,0,2024-08-28 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3767,MMOEI_19904029371,MSZHP_140055,MAGREE_43377,LD1802114209,113207,UPDATE_INSTALLMENT,20400,27804,6,YES,UPDATE_INSTALLMENT,,4634,545.17,2024-08-29 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,51,545.17,9,2024
MRE_AR_3769,MMOEI_190020216029,MSZHP_53429,MAGREE_50627,LD1524586678,1841,UPDATE_INSTALLMENT,125000,138694,83,YES,UPDATE_INSTALLMENT,,1667,1899.91,2024-08-29 00:00:00,APPROVED,2024-09-17 00:00:00,Bulk Approved by Manager,,,0,1899.91,8,2024
MRE_AR_3771,MMOEI_198540111682,MSZHP_143199,MAGREE_108870,LD1921620040,121748,UPDATE_INSTALLMENT,23095,57582,18,YES,UPDATE_INSTALLMENT,,3199,1151.64,2024-08-30 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,50,1151.64,9,2024
MRE_AR_3773,MMOEI_19945019381,MSZHP_149674,MAGREE_109099,LD1923729704,122012,UPDATE_INSTALLMENT,18360,67626,26,YES,UPDATE_INSTALLMENT,,2601,1009.34,2024-09-02 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,67,1009.34,9,2024
MRE_AR_3774,MMOEI_19903056321,MSZHP_118165,MAGREE_39382,LD1529502633,101181,UPDATE_INSTALLMENT,24121,14236,4,YES,UPDATE_INSTALLMENT,,3559,593.16,2024-09-02 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,24,593.16,9,2024
MRE_AR_3777,MMOEI_19847041009,MSZHP_57375,MAGREE_108585,LD1524501739,15535,UPDATE_INSTALLMENT,30000,149622,33,YES,UPDATE_INSTALLMENT,,4534,1825.5,2024-09-02 00:00:00,APPROVED,2024-09-16 00:00:00,Bulk Approved by Manager,,,0,1825.5,9,2024
MRE_AR_3778,MMOEI_19786031728,MSZHP_46601,MAGREE_69422,LD1524591032,6692,TRANSFER_ARREARS,24000,284794,131,YES,TRANSFER_ARREARS,,2174,0,2024-09-02 00:00:00,APPROVED,2024-10-10 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3779,MMOEI_1984625455,MSZHP_141277,MAGREE_47073,LD1818667020,116064,TRANSFER_ARREARS,15100,3951,1,YES,TRANSFER_ARREARS,,3951,0,2024-09-02 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3780,MMOEI_198630125570,MSZHP_110090,MAGREE_108572,LD1603487077,102921,UPDATE_INSTALLMENT,57000,104962,13,YES,UPDATE_INSTALLMENT,,8062,3357,2024-09-03 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,3357,9,2024
MRE_AR_3781,MMOEI_19866026776,MSZHP_150759,MAGREE_109937,LD1925200968,122252,UPDATE_INSTALLMENT,28000,90636,39,YES,UPDATE_INSTALLMENT,,2324,3356.88,2024-09-03 00:00:00,APPROVED,2024-09-16 00:00:00,Bulk Approved by Manager,,,27,3356.88,9,2024
MRE_AR_3782,MMOEI_199740113495,MSZHP_167785,MAGREE_133689,LD2323419130,160394,TRANSFER_ARREARS,11097,20125,7,YES,TRANSFER_ARREARS,,2875,0,2024-09-03 00:00:00,APPROVED,2024-09-07 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3783,MMOEI_19896131707,MSZHP_141743,MAGREE_44046,LD1808665352,114475,UPDATE_INSTALLMENT,24436,12498,3,YES,UPDATE_INSTALLMENT,,4166,694.33,2024-09-03 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,18,694.33,9,2024
MRE_AR_3784,MMOEI_199540112504,MSZHP_149941,MAGREE_134098,LD2230437931,156075,TRANSFER_ARREARS,0,10436,4,YES,TRANSFER_ARREARS,,2609,0,2024-09-03 00:00:00,APPROVED,2024-10-11 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3789,MMOEI_1983308320,MSZHP_70649,MAGREE_29644,LD1524501114,14055,UPDATE_INSTALLMENT,34110,12860,4,YES,UPDATE_INSTALLMENT,,3215,3215,2024-09-04 00:00:00,APPROVED,2024-09-20 00:00:00,Bulk Approved by Manager,,,4,3215,9,2024
MRE_AR_3790,MMOEI_197720224637,MSZHP_141624,MAGREE_107852,LD1524502635,16834,UPDATE_INSTALLMENT,49133,39425,5,YES,UPDATE_INSTALLMENT,,7885,1095.13,2024-09-04 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,36,1095.13,9,2024
MRE_AR_3791,MMOEI_19837061938,MSZHP_60698,MAGREE_31162,LD1524507068,14738,UPDATE_INSTALLMENT,26020,26505,9,YES,UPDATE_INSTALLMENT,,2945,1893.21,2024-09-05 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,14,1893.21,9,2024
MRE_AR_3793,MMOEI_19667051049,MSZHP_62175,MAGREE_64665,LD1524591103,6772,TRANSFER_ARREARS,5280,128247.87,77,YES,TRANSFER_ARREARS,,1667,0,2024-09-05 00:00:00,APPROVED,2024-09-18 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3794,MMOEI_19866017520,MSZHP_153964,MAGREE_133028,LD2234753605,156682,TRANSFER_ARREARS,27070,16503,3,YES,TRANSFER_ARREARS,,5501,0,2024-09-05 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3795,MMOEI_19887073138,MSZHP_125571,MAGREE_40580,LD1710905396,108389,UPDATE_INSTALLMENT,185720,83616,48,YES,UPDATE_INSTALLMENT,,1742,1100.21,2024-09-06 00:00:00,APPROVED,2024-09-16 00:00:00,Bulk Approved by Manager,,,76,1100.21,9,2024
MRE_AR_3797,MMOEI_198620229400,MSZHP_138374,MAGREE_42148,LD1727861501,111158,UPDATE_INSTALLMENT,23000,126516,33,YES,UPDATE_INSTALLMENT,,3834,615.33,2024-09-06 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,615.33,9,2024
MRE_AR_3801,MMOEI_19857072248,MSZHP_155371,MAGREE_116633,LD2108128006,142408,UPDATE_INSTALLMENT,32080,23802,6,YES,UPDATE_INSTALLMENT,,3967,1983.5,2024-09-09 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,12,1983.5,9,2024
MRE_AR_3802,MMOEI_198230123870,MSZHP_123417,MAGREE_34612,LD1524502929,17182,TRANSFER_ARREARS,23980,4796,1,YES,TRANSFER_ARREARS,,4796,0,2024-09-09 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,0,0,9,2024
MRE_AR_3803,MMOEI_19917062638,MSZHP_142077,MAGREE_106521,LD1630702012,105995,UPDATE_INSTALLMENT,25160,63840,14,YES,UPDATE_INSTALLMENT,,4560,244,2024-09-09 00:00:00,APPROVED,2024-09-12 00:00:00,Bulk Approved by Manager,,,0,244,9,2024
MRE_AR_3804,MMOEI_19865018885,MSZHP_122510,MAGREE_39926,LD1708677253,108000,UPDATE_INSTALLMENT,23400,13668,4,YES,UPDATE_INSTALLMENT,,3417,1139,2024-09-09 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,12,1139,9,2024
MRE_AR_3806,MMOEI_197930117797,MSZHP_40313,MAGREE_64707,LD1524588782,4177,UPDATE_INSTALLMENT,34582,3334,2,YES,UPDATE_INSTALLMENT,,1667,1111.33,2024-09-09 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,3,1111.33,9,2024
MRE_AR_3808,MMOEI_19826016467,MSZHP_66658,MAGREE_32028,LD1524596179,16808,UPDATE_INSTALLMENT,12950,99750,42,YES,UPDATE_INSTALLMENT,,2375,215,2024-09-10 00:00:00,APPROVED,2024-09-12 00:00:00,Bulk Approved by Manager,,,0,215,9,2024
MRE_AR_3812,MMOEI_199120121666,MSZHP_157980,MAGREE_116838,LD2029357440,138370,UPDATE_INSTALLMENT,19000,99780,30,YES,UPDATE_INSTALLMENT,,3326,669.64,2024-09-10 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,149,669.64,9,2024
MRE_AR_3814,MMOEI_19776024377,MSZHP_49280,MAGREE_95393,LD1524506028,12282,UPDATE_INSTALLMENT,16800,134050,50,YES,UPDATE_INSTALLMENT,,2681,679,2024-09-11 00:00:00,APPROVED,2024-09-11 00:00:00,Bulk Approved by Manager,,,0,679,9,2024
